"x" "y" "z"
-0.899998921492635 -0.897958888888889 0.489902
-0.150000032455363 0.938775555555556 0.38681
-0.849998804570886 -0.234693333333333 -0.0125348
-0.350000818452249 -1 0.229301
-0.0999999155336135 0.122448888888889 0.995718
-0.650001519982748 0.836734444444444 0.544907
-0.550001286139248 -0.540816666666667 0.303604
0.949999038414385 0.887755555555556 0.519918
-0.0999999155336135 -0.489795555555556 0.387361
-0.899998921492635 -0.132653333333333 -0.332297
0.650001519982748 0.27551 0.181315
0.949999038414385 -0.846938888888889 0.583708
-0.749998570727386 0.785714444444444 0.716883
0.799998687649136 0.479592222222222 0.309917
-0.949999038414385 0.938775555555556 0.495421
-0.749998570727386 -0.897958888888889 0.412655
0.899998921492635 -0.285714444444444 -0.156256
0.350000818452249 -0.897958888888889 0.454547
0.600001403060998 -0.846938888888889 0.484399
-0.799998687649136 -0.94898 0.39953
0.350000818452249 0.683673333333333 0.327429
0.799998687649136 0.632653333333333 0.389701
-0.500001169217498 -0.285714444444444 0.232495
-0.300000064910727 -0.540816666666667 0.327181
0.150000032455363 -0.438775555555556 0.5412
-0.949999038414385 0.836734444444444 0.58354
-0.600001403060998 0.326531111111111 0.398209
8.83488187696282e-17 -0.591836666666667 0.41626
-0.699998453805636 0.377551111111111 0.385467
0.650001519982748 -0.591836666666667 0.770644
-0.400000935373999 -0.94898 0.229409
-0.699998453805636 0.479592222222222 0.668527
0.799998687649136 -0.693877777777778 0.675569
0.200000149377113 0.530612222222222 0.351582
0.0500001169217498 0.326531111111111 0.439544
0.150000032455363 -0.642856666666667 0.460657
-0.600001403060998 -0.897958888888889 0.351951
-0.650001519982748 0.887755555555556 0.460146
-0.400000935373999 -0.642856666666667 0.321886
0.350000818452249 -0.846938888888889 0.463512
0.550001286139248 0.0204081111111111 0.129829
0.699998453805636 -0.285714444444444 0.0475506
-0.150000032455363 -0.183673333333333 0.412022
-0.450001052295749 -0.0816326666666667 0.208375
-0.0999999155336135 -0.387755555555556 0.396618
0.249999947988977 0.22449 0.329557
0.550001286139248 -0.897958888888889 0.455113
-0.699998453805636 -0.744897777777778 0.37967
8.83488187696282e-17 0.173468888888889 0.879802
0.550001286139248 -0.132653333333333 0.119627
-0.899998921492635 0.989795555555556 0.377279
0.749998570727386 -1 0.393148
0.400000935373999 -0.744897777777778 0.498429
-0.799998687649136 -0.897958888888889 0.436404
0.249999947988977 -0.438775555555556 0.862549
0.450001052295749 -0.234693333333333 0.516826
-0.249999947988977 -0.897958888888889 0.274221
-0.650001519982748 0.632653333333333 0.778354
-0.999999155336135 0.173468888888889 -0.336896
-0.200000149377113 0.785714444444444 0.449344
-0.150000032455363 -0.0816326666666667 0.502813
-0.699998453805636 -0.591836666666667 0.340661
0.849998804570886 0.22449 -0.0378318
-0.249999947988977 0.173468888888889 0.951702
0.749998570727386 -0.387755555555556 0.324715
0.0500001169217498 0.530612222222222 0.403768
0.749998570727386 0.27551 0.149177
0.300000064910727 -0.94898 0.440017
-0.0999999155336135 0.0204081111111111 0.990403
0.249999947988977 0.0714285555555556 0.363607
-0.799998687649136 -0.285714444444444 0.13944
-0.799998687649136 -0.591836666666667 0.372818
-0.949999038414385 -0.693877777777778 0.492487
0.849998804570886 -0.897958888888889 0.57146
0.699998453805636 0.938775555555556 0.361431
0.300000064910727 -1 0.409805
0.450001052295749 0.734693333333333 0.32816
0.849998804570886 -0.234693333333333 -0.182642
-0.600001403060998 0.887755555555556 0.456493
-0.200000149377113 0.122448888888889 0.967568
0.150000032455363 0.27551 0.38459
0.0999999155336135 -0.897958888888889 0.397246
0.550001286139248 -1 0.432802
-0.849998804570886 0.428571111111111 0.401958
0.0500001169217498 0.887755555555556 0.337409
-0.600001403060998 -0.94898 0.292091
0.849998804570886 0.581632222222222 0.38882
0.200000149377113 -0.0816326666666667 0.954509
-0.249999947988977 -0.183673333333333 0.332407
-0.999999155336135 0.530612222222222 0.43694
0.350000818452249 0.428571111111111 0.304724
-0.200000149377113 -0.234693333333333 0.358782
-0.500001169217498 0.479592222222222 0.859359
-0.0500001169217498 -0.0306122222222222 0.996784
0.999999155336135 -0.336734444444444 0.000162028
-0.150000032455363 0.989795555555556 0.342047
-0.300000064910727 0.989795555555556 0.418288
-0.249999947988977 -0.0306122222222222 0.392081
0.150000032455363 -0.591836666666667 0.472183
0.150000032455363 -1 0.338034
0.249999947988977 -0.387755555555556 0.968814
-0.150000032455363 0.122448888888889 0.986481
0.799998687649136 -0.642856666666667 0.662304
0.600001403060998 -0.285714444444444 0.214585
-0.799998687649136 -0.387755555555556 0.239381
0.699998453805636 -0.795918888888889 0.719765
0.849998804570886 -0.693877777777778 0.637039
0.600001403060998 -0.0816326666666667 0.0715562
-0.949999038414385 0.887755555555556 0.576625
-0.300000064910727 -0.183673333333333 0.30253
-0.400000935373999 -0.897958888888889 0.286997
-0.249999947988977 -0.642856666666667 0.340219
0.150000032455363 0.734693333333333 0.360915
-0.849998804570886 -0.489795555555556 0.331211
0.550001286139248 -0.0816326666666667 0.116727
0.0999999155336135 -0.642856666666667 0.444241
-0.849998804570886 0.22449 -0.192357
-0.0999999155336135 -0.285714444444444 0.416353
0.849998804570886 -0.336734444444444 -0.0264007
0.400000935373999 0.938775555555556 0.235882
-0.899998921492635 -1 0.337242
-0.899998921492635 0.734693333333333 0.608223
-0.600001403060998 -0.540816666666667 0.306549
-0.550001286139248 -0.693877777777778 0.334206
-0.650001519982748 0.530612222222222 0.750519
-0.450001052295749 0.326531111111111 0.843424
-0.500001169217498 -0.897958888888889 0.316183
0.949999038414385 0.122448888888889 -0.383337
0.749998570727386 -0.897958888888889 0.497328
-0.699998453805636 -0.897958888888889 0.390967
0.400000935373999 -0.0816326666666667 0.273112
0.600001403060998 -1 0.425509
-0.450001052295749 -0.387755555555556 0.273743
-0.400000935373999 -0.540816666666667 0.310489
-0.799998687649136 0.938775555555556 0.440977
0.849998804570886 -0.846938888888889 0.646044
0.550001286139248 0.377551111111111 0.251552
-0.450001052295749 0.0204081111111111 0.200961
-0.949999038414385 -0.0306122222222222 -0.467461
0.799998687649136 -0.0306122222222222 -0.226586
0.450001052295749 0.887755555555556 0.310732
0.500001169217498 -0.438775555555556 0.848265
-0.350000818452249 0.938775555555556 0.448277
0.400000935373999 0.989795555555556 0.226559
0.400000935373999 0.428571111111111 0.292881
0.699998453805636 -0.591836666666667 0.729468
0.150000032455363 -0.795918888888889 0.436525
0.249999947988977 0.836734444444444 0.331733
-0.749998570727386 -0.387755555555556 0.239042
0.600001403060998 -0.0306122222222222 0.0792942
0.749998570727386 0.785714444444444 0.405391
-0.550001286139248 -0.285714444444444 0.216688
0.699998453805636 0.989795555555556 0.273124
0.699998453805636 -0.438775555555556 0.624954
-0.550001286139248 -0.489795555555556 0.289254
-0.849998804570886 -0.438775555555556 0.290001
0.999999155336135 0.836734444444444 0.550577
-0.799998687649136 0.530612222222222 0.604146
-0.699998453805636 -0.234693333333333 0.136966
0.899998921492635 -0.183673333333333 -0.278605
8.83488187696282e-17 0.122448888888889 0.996826
0.550001286139248 0.938775555555556 0.283763
0.450001052295749 0.530612222222222 0.303805
-0.450001052295749 0.377551111111111 0.868616
-0.799998687649136 0.836734444444444 0.671424
0.200000149377113 -0.540816666666667 0.512878
0.899998921492635 -0.336734444444444 -0.0529072
-0.150000032455363 0.581632222222222 0.474848
0.999999155336135 0.734693333333333 0.536987
-0.650001519982748 -0.489795555555556 0.292075
0.500001169217498 0.632653333333333 0.320392
-0.699998453805636 -0.642856666666667 0.356966
0.799998687649136 0.377551111111111 0.230467
-0.699998453805636 -0.94898 0.34632
-0.249999947988977 0.632653333333333 0.497469
-0.899998921492635 0.22449 -0.236481
-0.400000935373999 -0.285714444444444 0.26716
0.799998687649136 0.938775555555556 0.413694
-0.899998921492635 0.377551111111111 0.112858
0.600001403060998 -0.336734444444444 0.468467
0.550001286139248 0.683673333333333 0.332767
-0.350000818452249 0.122448888888889 0.423065
-0.249999947988977 -1 0.241609
-0.749998570727386 0.122448888888889 -0.107003
0.949999038414385 0.836734444444444 0.518658
-0.350000818452249 -0.795918888888889 0.329038
0.350000818452249 -0.387755555555556 0.936008
0.799998687649136 0.683673333333333 0.406748
-0.300000064910727 0.0204081111111111 0.364938
0.200000149377113 -0.0306122222222222 0.807257
-0.600001403060998 -0.0306122222222222 0.094458
-0.300000064910727 -0.489795555555556 0.323525
0.899998921492635 0.989795555555556 0.358583
-0.400000935373999 0.581632222222222 0.833208
0.550001286139248 -0.94898 0.442442
0.849998804570886 0.785714444444444 0.4543
0.799998687649136 0.734693333333333 0.419529
-0.500001169217498 -0.0306122222222222 0.167903
0.799998687649136 -0.540816666666667 0.611573
0.0999999155336135 -0.336734444444444 0.603903
-0.899998921492635 -0.0306122222222222 -0.426174
-0.949999038414385 -0.897958888888889 0.518418
0.999999155336135 0.989795555555556 0.37604
-0.200000149377113 0.0714285555555556 0.949147
0.350000818452249 0.22449 0.279644
0.400000935373999 0.734693333333333 0.326971
0.799998687649136 0.27551 0.127733
0.150000032455363 -0.693877777777778 0.451356
0.650001519982748 -0.489795555555556 0.729753
0.899998921492635 0.479592222222222 0.340872
-0.249999947988977 0.683673333333333 0.481749
8.83488187696282e-17 -0.336734444444444 0.473481
-0.849998804570886 -0.285714444444444 0.10206
0.949999038414385 -0.591836666666667 0.515972
-0.600001403060998 -0.744897777777778 0.350199
-0.899998921492635 -0.642856666666667 0.443221
-0.350000818452249 0.27551 0.91325
0.450001052295749 -0.94898 0.44886
0.699998453805636 -0.234693333333333 -0.0106224
0.749998570727386 0.632653333333333 0.3702
0.249999947988977 -0.336734444444444 0.97093
0.749998570727386 0.581632222222222 0.350897
0.600001403060998 0.27551 0.196806
-0.849998804570886 -0.387755555555556 0.241391
0.699998453805636 0.428571111111111 0.26474
0.500001169217498 -0.540816666666667 0.868502
0.849998804570886 -0.183673333333333 -0.227441
0.949999038414385 0.530612222222222 0.406603
0.500001169217498 -0.0306122222222222 0.161479
0.949999038414385 0.377551111111111 0.220498
0.300000064910727 -0.795918888888889 0.466855
-0.249999947988977 -0.94898 0.242414
-0.249999947988977 0.887755555555556 0.44423
0.249999947988977 0.326531111111111 0.330011
0.500001169217498 -0.897958888888889 0.45756
0.249999947988977 -0.591836666666667 0.514427
0.450001052295749 -0.0306122222222222 0.201198
-0.200000149377113 0.989795555555556 0.365118
-0.200000149377113 0.27551 0.982246
-0.300000064910727 0.428571111111111 0.95593
-0.350000818452249 0.887755555555556 0.456207
-0.699998453805636 0.581632222222222 0.725945
0.500001169217498 -0.591836666666667 0.870501
-0.0999999155336135 0.989795555555556 0.325538
-0.150000032455363 -0.489795555555556 0.368359
-0.300000064910727 0.836734444444444 0.459258
0.300000064910727 0.173468888888889 0.302421
-0.249999947988977 0.377551111111111 0.97067
0.949999038414385 -0.0306122222222222 -0.500644
-0.899998921492635 -0.285714444444444 0.0104164
-0.350000818452249 -0.285714444444444 0.286396
0.749998570727386 0.989795555555556 0.296731
0.600001403060998 0.734693333333333 0.348952
0.699998453805636 0.632653333333333 0.353978
0.450001052295749 -0.336734444444444 0.84968
0.650001519982748 0.581632222222222 0.326214
-0.200000149377113 0.326531111111111 0.982218
0.999999155336135 -0.693877777777778 0.525762
0.699998453805636 -0.183673333333333 -0.0361546
0.249999947988977 -1 0.383079
-0.949999038414385 -0.285714444444444 -0.106504
0.650001519982748 -0.94898 0.428951
-0.249999947988977 0.581632222222222 0.519639
-0.450001052295749 -0.0306122222222222 0.203093
-0.200000149377113 0.734693333333333 0.45764
-0.849998804570886 -0.540816666666667 0.365709
-0.200000149377113 -0.285714444444444 0.353811
0.999999155336135 0.632653333333333 0.501551
-0.0500001169217498 -0.846938888888889 0.371666
8.83488187696282e-17 -0.285714444444444 0.505567
0.350000818452249 -0.285714444444444 0.916636
-0.350000818452249 -0.744897777777778 0.328696
0.200000149377113 0.173468888888889 0.37127
0.699998453805636 -0.744897777777778 0.750813
0.650001519982748 0.785714444444444 0.368237
0.400000935373999 -0.489795555555556 0.918711
0.150000032455363 -0.336734444444444 0.863809
0.350000818452249 -0.489795555555556 0.934845
-0.799998687649136 -0.132653333333333 -0.0801401
-0.650001519982748 -0.846938888888889 0.372433
-0.0999999155336135 -0.0306122222222222 0.979262
-0.600001403060998 0.479592222222222 0.774362
0.300000064910727 -0.0816326666666667 0.461306
-0.749998570727386 0.938775555555556 0.427942
0.749998570727386 0.22449 0.10401
-0.799998687649136 0.0204081111111111 -0.223769
-0.550001286139248 0.479592222222222 0.819996
0.899998921492635 0.836734444444444 0.488301
-0.150000032455363 0.632653333333333 0.462753
0.699998453805636 0.581632222222222 0.336979
-0.849998804570886 0.632653333333333 0.617157
-0.600001403060998 -0.234693333333333 0.177432
-0.0999999155336135 0.377551111111111 0.541953
0.799998687649136 -0.897958888888889 0.540318
0.0999999155336135 0.27551 0.41945
0.550001286139248 0.27551 0.212738
0.949999038414385 0.734693333333333 0.503878
0.799998687649136 0.530612222222222 0.341613
0.249999947988977 0.989795555555556 0.241685
-0.0500001169217498 -0.540816666666667 0.402805
-0.899998921492635 0.938775555555556 0.484663
0.749998570727386 0.0714285555555556 -0.0342585
-0.500001169217498 -0.540816666666667 0.303305
-0.799998687649136 -0.540816666666667 0.347323
0.600001403060998 0.683673333333333 0.341266
-0.200000149377113 0.428571111111111 0.664008
0.650001519982748 -0.0306122222222222 0.0341857
-0.150000032455363 -0.591836666666667 0.365557
0.899998921492635 -0.693877777777778 0.598677
-0.650001519982748 0.122448888888889 0.0186742
-0.699998453805636 0.0714285555555556 -0.0286948
-0.650001519982748 0.683673333333333 0.782714
0.650001519982748 0.683673333333333 0.35285
-0.0500001169217498 -0.744897777777778 0.387104
-0.749998570727386 0.887755555555556 0.523693
-0.300000064910727 -0.591836666666667 0.330047
-0.999999155336135 -0.489795555555556 0.399828
-0.949999038414385 0.326531111111111 -0.0827841
0.0999999155336135 0.530612222222222 0.38477
-0.699998453805636 0.0204081111111111 -0.014042
-0.300000064910727 -0.285714444444444 0.30704
-0.749998570727386 -0.642856666666667 0.373581
-0.849998804570886 -0.0306122222222222 -0.345805
0.650001519982748 -0.897958888888889 0.45216
-0.150000032455363 0.27551 0.990648
0.400000935373999 -0.285714444444444 0.872389
0.699998453805636 -0.387755555555556 0.451217
0.899998921492635 -0.642856666666667 0.580893
0.899998921492635 -0.540816666666667 0.520541
0.899998921492635 -0.234693333333333 -0.225038
-0.249999947988977 -0.795918888888889 0.339394
-0.400000935373999 0.530612222222222 0.916464
-0.200000149377113 0.173468888888889 0.975754
-0.249999947988977 -0.744897777777778 0.339928
-0.749998570727386 0.989795555555556 0.396479
8.83488187696282e-17 -0.183673333333333 0.803954
-0.450001052295749 -0.795918888888889 0.330256
0.500001169217498 -0.285714444444444 0.599454
-0.0500001169217498 0.326531111111111 0.529779
0.749998570727386 -0.642856666666667 0.703175
0.300000064910727 0.377551111111111 0.314161
0.450001052295749 0.0204081111111111 0.202397
-0.999999155336135 -0.0306122222222222 -0.488516
-0.450001052295749 0.683673333333333 0.605585
8.83488187696282e-17 0.377551111111111 0.456837
-0.949999038414385 0.734693333333333 0.57196
0.300000064910727 0.938775555555556 0.236738
-0.550001286139248 -0.183673333333333 0.178007
-0.650001519982748 0.326531111111111 0.234255
-0.350000818452249 -0.94898 0.230334
0.849998804570886 0.530612222222222 0.359321
-0.200000149377113 0.22449 0.98012
0.400000935373999 -0.336734444444444 0.895115
-0.799998687649136 0.27551 -0.0875086
-0.749998570727386 -0.336734444444444 0.200057
-0.0500001169217498 -1 0.285174
0.550001286139248 -0.846938888888889 0.474253
-0.600001403060998 -0.642856666666667 0.333347
0.0999999155336135 -0.387755555555556 0.532652
0.949999038414385 -0.94898 0.470058
0.300000064910727 -0.846938888888889 0.457531
-0.300000064910727 -0.132653333333333 0.303673
0.999999155336135 -0.94898 0.471076
-0.849998804570886 -0.846938888888889 0.460648
0.150000032455363 0.836734444444444 0.348863
0.400000935373999 -0.591836666666667 0.795182
0.150000032455363 -0.234693333333333 0.990944
-0.699998453805636 0.683673333333333 0.748555
0.400000935373999 -0.642856666666667 0.604068
0.600001403060998 0.122448888888889 0.127202
-0.450001052295749 -1 0.226386
0.450001052295749 -0.846938888888889 0.470468
0.249999947988977 0.734693333333333 0.340003
0.150000032455363 0.122448888888889 0.452494
-0.849998804570886 -0.336734444444444 0.182778
0.600001403060998 0.530612222222222 0.303318
0.799998687649136 0.989795555555556 0.320547
0.350000818452249 0.326531111111111 0.291469
8.83488187696282e-17 0.887755555555556 0.3594
0.999999155336135 -0.744897777777778 0.539234
-0.249999947988977 0.938775555555556 0.431603
0.899998921492635 -0.0306122222222222 -0.460369
0.400000935373999 -0.846938888888889 0.467804
-0.400000935373999 0.785714444444444 0.483872
0.300000064910727 -0.693877777777778 0.492739
0.0500001169217498 -0.234693333333333 0.831673
0.200000149377113 0.122448888888889 0.391327
0.699998453805636 0.785714444444444 0.38529
-0.350000818452249 -0.438775555555556 0.306018
0.400000935373999 0.22449 0.256788
-0.450001052295749 -0.540816666666667 0.305619
-0.300000064910727 0.734693333333333 0.480881
0.799998687649136 -0.846938888888889 0.65994
-0.350000818452249 -0.897958888888889 0.277692
-0.300000064910727 0.479592222222222 0.887666
0.500001169217498 0.734693333333333 0.332186
-0.949999038414385 0.22449 -0.264719
-0.450001052295749 -0.234693333333333 0.237237
0.249999947988977 -0.693877777777778 0.47908
-0.150000032455363 -0.285714444444444 0.382836
0.450001052295749 0.989795555555556 0.22638
-0.600001403060998 0.428571111111111 0.742673
0.899998921492635 -1 0.364875
0.999999155336135 0.683673333333333 0.522367
0.300000064910727 0.0204081111111111 0.334234
-0.500001169217498 0.22449 0.287436
0.699998453805636 -0.489795555555556 0.676648
0.600001403060998 -0.387755555555556 0.696727
0.350000818452249 -0.183673333333333 0.796857
0.999999155336135 -0.591836666666667 0.479824
0.300000064910727 -0.744897777777778 0.478276
0.550001286139248 0.173468888888889 0.174343
0.200000149377113 0.785714444444444 0.348432
0.799998687649136 -0.285714444444444 -0.0740107
-0.0999999155336135 0.530612222222222 0.46689
-0.899998921492635 0.0204081111111111 -0.455837
0.999999155336135 0.887755555555556 0.5497
0.799998687649136 -0.234693333333333 -0.129873
0.699998453805636 -0.336734444444444 0.163036
-0.0999999155336135 -0.234693333333333 0.435235
0.600001403060998 -0.438775555555556 0.750296
-0.150000032455363 0.0204081111111111 0.965834
0.0500001169217498 -0.591836666666667 0.434582
0.249999947988977 0.785714444444444 0.339571
-0.0500001169217498 -0.387755555555556 0.423431
0.200000149377113 -0.591836666666667 0.492101
0.600001403060998 0.938775555555556 0.308578
-0.550001286139248 -0.234693333333333 0.197027
-0.0500001169217498 0.530612222222222 0.444784
0.949999038414385 0.0714285555555556 -0.432961
0.0999999155336135 -0.0816326666666667 0.994528
0.899998921492635 0.734693333333333 0.473068
0.200000149377113 -0.234693333333333 0.980702
-0.749998570727386 -0.795918888888889 0.406644
0.550001286139248 -0.183673333333333 0.145786
-0.500001169217498 0.632653333333333 0.860404
8.83488187696282e-17 -0.0816326666666667 0.999618
0.600001403060998 -0.132653333333333 0.0686489
-0.200000149377113 -1 0.250606
0.150000032455363 0.0714285555555556 0.521157
0.550001286139248 0.887755555555556 0.33992
0.150000032455363 0.326531111111111 0.377384
-0.650001519982748 0.27551 0.104895
-0.650001519982748 -1 0.25329
-0.899998921492635 -0.693877777777778 0.461901
-0.0500001169217498 0.0714285555555556 0.999106
-0.350000818452249 -0.336734444444444 0.292781
0.699998453805636 -0.0816326666666667 -0.0308206
0.350000818452249 -0.234693333333333 0.894548
0.500001169217498 0.836734444444444 0.336318
-0.650001519982748 0.581632222222222 0.768056
0.749998570727386 0.173468888888889 0.0568059
-0.550001286139248 -0.744897777777778 0.340088
-0.550001286139248 -0.795918888888889 0.343745
0.450001052295749 -0.795918888888889 0.486595
-0.550001286139248 0.0204081111111111 0.122662
-0.500001169217498 0.734693333333333 0.571532
0.799998687649136 -0.336734444444444 0.0190837
-0.450001052295749 0.632653333333333 0.792826
0.999999155336135 -0.438775555555556 0.339265
-0.799998687649136 0.632653333333333 0.658808
-0.400000935373999 -0.234693333333333 0.258435
0.450001052295749 0.22449 0.234918
8.83488187696282e-17 -0.642856666666667 0.410873
0.350000818452249 -0.94898 0.446582
-0.249999947988977 0.989795555555556 0.393001
0.849998804570886 -0.540816666666667 0.564566
0.849998804570886 -0.591836666666667 0.597712
-0.0999999155336135 0.173468888888889 0.996412
0.899998921492635 0.428571111111111 0.291979
-0.0500001169217498 0.734693333333333 0.417023
0.699998453805636 0.887755555555556 0.391593
-0.450001052295749 0.785714444444444 0.490646
0.450001052295749 -0.591836666666667 0.884157
-0.749998570727386 -0.183673333333333 0.0663618
0.699998453805636 -1 0.405212
0.350000818452249 -0.0306122222222222 0.303756
0.699998453805636 0.173468888888889 0.0939199
-0.350000818452249 -0.693877777777778 0.327741
0.849998804570886 0.938775555555556 0.43848
-0.0999999155336135 0.479592222222222 0.482536
0.600001403060998 -0.234693333333333 0.12448
8.83488187696282e-17 0.326531111111111 0.478654
0.550001286139248 0.428571111111111 0.269606
-0.600001403060998 0.785714444444444 0.614369
-0.400000935373999 0.173468888888889 0.421714
0.699998453805636 -0.642856666666667 0.742659
0.249999947988977 0.377551111111111 0.331842
0.600001403060998 -0.591836666666667 0.80838
0.150000032455363 0.683673333333333 0.362672
-0.749998570727386 -0.0816326666666667 -0.0261117
0.550001286139248 0.989795555555556 0.234243
0.650001519982748 -0.0816326666666667 0.0233775
-0.0500001169217498 -0.183673333333333 0.54707
-0.400000935373999 0.326531111111111 0.891536
-0.0500001169217498 0.0204081111111111 0.998549
0.949999038414385 0.326531111111111 0.0492008
0.849998804570886 0.0204081111111111 -0.352494
0.0500001169217498 -0.897958888888889 0.373381
0.0999999155336135 -0.0306122222222222 0.991433
-0.949999038414385 0.632653333333333 0.537692
