"x" "y" "c"
1.36784597096677 -0.879854947404581 -0.997419350536545
-1.1326479484493 1.0903721898246 0.997419350536545
1.1326479484493 -1.0903721898246 -0.997419350536545
-0.866289773724198 1.24810490027189 0.997419350536545
0.866289773724198 -1.24810490027189 -0.997419350536545
-0.580727241985127 1.34967527644588 0.997419350536545
0.580727241985127 -1.34967527644588 -0.997419350536545
-0.288050915843387 1.39408712150896 0.997419350536545
0.288050915843387 -1.39408712150896 -0.997419350536545
0 1.3826331746132 0.997419350536545
0 -1.3826331746132 -0.997419350536545
0.272485279105748 1.31874683974312 0.997419350536545
-0.272485279105748 -1.31874683974312 -0.997419350536545
0.519653536183053 1.20772881076958 0.997419350536545
-0.519653536183053 -1.20772881076958 -0.997419350536545
0.733269519389583 1.05645516260898 0.997419350536545
-0.733269519389583 -1.05645516260898 -0.997419350536545
0.906859579556469 0.873011306803833 0.997419350536545
-0.906859579556469 -0.873011306803833 -0.997419350536545
1.03588975570447 0.666325947103394 0.997419350536545
-1.03588975570447 -0.666325947103394 -0.997419350536545
1.11781871938663 0.445735532939282 0.997419350536545
-1.11781871938663 -0.445735532939282 -0.997419350536545
1.15211221405444 0.220613581532428 0.997419350536545
-1.15211221405444 -0.220613581532428 -0.997419350536545
1.14013235325048 0 0.997419350536545
-1.14013235325048 0 -0.997419350536545
1.08501247943494 -0.207764959063997 0.997419350536545
-1.08501247943494 0.207764959063997 -0.997419350536545
0.991402068516469 -0.395323339482184 0.997419350536545
-0.991402068516469 0.395323339482184 -0.997419350536545
0.865202008138946 -0.556531155176978 0.997419350536545
-0.865202008138946 0.556531155176978 -0.997419350536545
0.713270997235937 -0.686648362590786 0.997419350536545
-0.713270997235937 0.686648362590786 -0.997419350536545
0.543083814364509 -0.782445430580263 0.997419350536545
-0.543083814364509 0.782445430580263 -0.997419350536545
0.36239439916113 -0.842235774731954 0.997419350536545
-0.36239439916113 0.842235774731954 -0.997419350536545
0.178913373163741 -0.865880390835959 0.997419350536545
-0.178913373163741 0.865880390835959 -0.997419350536545
0 -0.854672018044348 0.997419350536545
0 0.854672018044348 -0.997419350536545
-0.167616975692114 -0.811210035082254 0.997419350536545
0.167616975692114 0.811210035082254 -0.997419350536545
-0.318070358123121 -0.739229021722326 0.997419350536545
0.318070358123121 0.739229021722326 -0.997419350536545
-0.44654702523438 -0.643357818154236 0.997419350536545
0.44654702523438 0.643357818154236 -0.997419350536545
-0.549398630505444 -0.528892484775178 0.997419350536545
0.549398630505444 0.528892484775178 -0.997419350536545
-0.624252304761403 -0.401541461138381 0.997419350536545
0.624252304761403 0.401541461138381 -0.997419350536545
-0.669986590562593 -0.267161457954304 0.997419350536545
0.669986590562593 0.267161457954304 -0.997419350536545
-0.6867314422046 -0.131502616039146 0.997419350536545
0.6867314422046 0.131502616039146 -0.997419350536545
-0.675762337032961 0 0.997419350536545
0.675762337032961 0 -0.997419350536545
-0.639389573635823 0.122434908079997 0.997419350536545
0.639389573635823 -0.122434908079997 -0.997419350536545
-0.580780186327772 0.231590280640872 0.997419350536545
0.580780186327772 -0.231590280640872 -0.997419350536545
-0.503799112121895 0.324065148013736 0.997419350536545
0.503799112121895 -0.324065148013736 -0.997419350536545
-0.412773347748908 0.397366701367715 0.997419350536545
0.412773347748908 -0.397366701367715 -0.997419350536545
-0.312304237896871 0.449947360499255 0.997419350536545
0.312304237896871 -0.449947360499255 -0.997419350536545
-0.207050884718546 0.481209407305785 0.997419350536545
0.207050884718546 -0.481209407305785 -0.997419350536545
-0.101547249193172 0.491454017575421 0.997419350536545
0.101547249193172 -0.491454017575421 -0.997419350536545
0 0.481811758882018 0.997419350536545
0 -0.481811758882018 -0.997419350536545
0.0938366276552322 0.454145287638238 0.997419350536545
-0.0938366276552322 -0.454145287638238 -0.997419350536545
0.176805225702057 0.410910344885647 0.997419350536545
-0.176805225702057 -0.410910344885647 -0.997419350536545
0.246412596914099 0.355016752084822 0.997419350536545
-0.246412596914099 -0.355016752084822 -0.997419350536545
0.300911577984072 0.289680139958118 0.997419350536545
-0.300911577984072 -0.289680139958118 -0.997419350536545
0.33929622640172 0.218245876490463 0.997419350536545
-0.33929622640172 -0.218245876490463 -0.997419350536545
0.361297007331761 0.144068596614114 0.997419350536545
-0.361297007331761 -0.144068596614114 -0.997419350536545
0.36734710175947 0.0703407636831074 0.997419350536545
-0.36734710175947 -0.0703407636831074 -0.997419350536545
0.358495770293633 0 0.997419350536545
-0.358495770293633 0 -0.997419350536545
0.336321716969481 -0.0644006504467103 0.997419350536545
-0.336321716969481 0.0644006504467103 -0.997419350536545
0.302832013685469 -0.120757590613869 0.997419350536545
-0.302832013685469 0.120757590613869 -0.997419350536545
0.260341772151801 -0.167463005140298 0.997419350536545
-0.260341772151801 0.167463005140298 -0.997419350536545
0.211339376472794 -0.203451195083431 0.997419350536545
-0.211339376472794 0.203451195083431 -0.997419350536545
0.158385407583644 -0.228193944445646 0.997419350536545
-0.158385407583644 0.228193944445646 -0.997419350536545
0.103987502076903 -0.241672719332291 0.997419350536545
-0.103987502076903 0.241672719332291 -0.997419350536545
0.0504848372730678 -0.244341600162373 0.997419350536545
-0.0504848372730678 0.244341600162373 -0.997419350536545
0 -0.237076313458262 0.997419350536545
0 0.237076313458262 -0.997419350536545
-0.0456813414585458 -0.221086195846088 0.997419350536545
0.0456813414585458 0.221086195846088 -0.997419350536545
-0.0851296898511537 -0.197849325424457 0.997419350536545
0.0851296898511537 0.197849325424457 -0.997419350536545
-0.117305410813158 -0.169005951870189 0.997419350536545
0.117305410813158 0.169005951870189 -0.997419350536545
-0.141582798476934 -0.136298261280699 0.997419350536545
0.141582798476934 0.136298261280699 -0.997419350536545
-0.157721196739552 -0.10145453933241 0.997419350536545
0.157721196739552 0.10145453933241 -0.997419350536545
-0.16586499926277 -0.0661382030704614 0.997419350536545
0.16586499926277 0.0661382030704614 -0.997419350536545
-0.166476265764217 -0.0318782988037533 0.997419350536545
0.166476265764217 0.0318782988037533 -0.997419350536545
-0.1603106564071 0 0.997419350536545
0.1603106564071 0 -0.997419350536545
-0.148335608725205 0.0284031935562511 0.997419350536545
0.148335608725205 -0.0284031935562511 -0.997419350536545
-0.131667767036137 0.0525018900792629 0.997419350536545
0.131667767036137 -0.0525018900792629 -0.997419350536545
-0.11152966434279 0.0717400727294349 0.997419350536545
0.11152966434279 -0.0717400727294349 -0.997419350536545
-0.0891582730142348 0.0858304661396404 0.997419350536545
0.0891582730142348 -0.0858304661396404 -0.997419350536545
-0.065761686687189 0.0947499029415626 0.997419350536545
0.065761686687189 -0.0947499029415626 -0.997419350536545
-0.0424709890454334 0.0987022559763884 0.997419350536545
0.0424709890454334 -0.0987022559763884 -0.997419350536545
-0.0202680569889302 0.0980952709264914 0.997419350536545
0.0202680569889302 -0.0980952709264914 -0.997419350536545
0 0.0934942315787985 0.997419350536545
0 -0.0934942315787985 -0.997419350536545
